txn_id,sender_name,sender_account,sender_bank,receiver_name,receiver_account,receiver_bank,amount_inr,timestamp,txn_type,reference_no,remarks
67DF8DC2,Shobha Das,ICICI-XXXX-5703,SBI,Rajesh Kumar,PNB-XXXX-2479,BOI,160734,2025-03-06T14:29:00,IMPS,REFF7C9BCAE,
4FB97D44,Mahesh Ghosh,SBI-XXXX-8960,SBI,Suresh Joshi,SBI-XXXX-2375,ICICI,162705,2025-02-08T09:57:00,NEFT,REF2AB2D6D4,Salary
86BAE1BC,Priya Pandey,BOI-XXXX-6518,ICICI,Lata Singh,SBI-XXXX-9700,AXIS,116963,2025-01-27T13:50:00,NEFT,REFFEB761EA,Salary
E77B9500,Priya Ghosh,SBI-XXXX-8909,SBI,Suresh Menon,ICICI-XXXX-7815,SBI,35426,2025-01-19T13:19:00,RTGS,REFC5ADBAC2,Invoice payment
9B539D30,Sunita V.,SBI-XXXX-2002,SBI,Sunrise Trading Co.,ICICI-XXXX-3001,ICICI,276662,2025-01-22T14:00:00,CASH,ICICIDCCD5B00,Accounts payable
588074B8,Dinesh Kumar,AXIS-XXXX-2951,AXIS,Sanjay Kumar,AXIS-XXXX-6153,AXIS,121013,2025-02-28T08:02:00,IMPS,REF48CD8D07,
EEE82505,Vijay Roy,BOI-XXXX-1166,BOI,Priya Nair,HDFC-XXXX-2402,HDFC,193763,2025-02-22T15:35:00,IMPS,REF8B194C50,Invoice payment
1C7BBB7C,Vijay Roy,HDFC-XXXX-5945,SBI,Rajesh Ghosh,ICICI-XXXX-4635,HDFC,87550,2025-01-03T20:52:00,CASH,REFC0F97E41,Salary
003828E5,Meena Pandey,HDFC-XXXX-7755,SBI,Suresh Tiwari,HDFC-XXXX-6442,AXIS,180612,2025-02-01T12:10:00,CASH,REF0E0D5371,Personal transfer
4944E0F1,Usha Joshi,BOI-XXXX-5225,ICICI,Suresh Pandey,PNB-XXXX-2097,SBI,106737,2025-03-13T14:35:00,RTGS,REF67767139,Salary
4EE56BD0,Sanjay Singh,PNB-XXXX-8518,ICICI,Rekha Patel,PNB-XXXX-4050,SBI,198099,2025-02-13T20:18:00,IMPS,REF839C3327,Rent payment
9FC139DE,Mahesh Pandey,HDFC-XXXX-9802,AXIS,Rekha Singh,BOI-XXXX-3086,HDFC,5910,2025-01-03T12:29:00,CASH,REFAD07E1DF,
3D5E43D1,Meena Tiwari,SBI-XXXX-1757,HDFC,Meena Patel,AXIS-XXXX-2193,AXIS,113643,2025-01-25T19:44:00,NEFT,REF0C13EE27,Invoice payment
B84A8F49,Suresh Menon,BOI-XXXX-1807,BOI,Anita Das,AXIS-XXXX-5301,SBI,109471,2025-03-06T14:49:00,CASH,REFAA0A72EB,Rent payment
37D424B6,Phoenix Exports,HDFC-XXXX-1002,HDFC,Deepak R.,SBI-XXXX-2001,SBI,440174,2025-02-21T12:04:00,NEFT,SBI925AC499,Delivery fee
3AC46F64,Suresh Nair,ICICI-XXXX-4694,ICICI,Suresh Patel,BOI-XXXX-5653,SBI,70694,2025-01-26T18:35:00,RTGS,REFFDDBC556,Rent payment
0B4FC190,Anil Singh,PNB-XXXX-9570,AXIS,Meena Tiwari,PNB-XXXX-9791,HDFC,199262,2025-01-30T09:02:00,CASH,REF5890A9FD,Rent payment
6579811C,Rekha Roy,SBI-XXXX-4773,AXIS,Priya Pandey,ICICI-XXXX-2856,AXIS,182007,2025-03-03T15:13:00,IMPS,REF36E3A8C9,Rent payment
8EC009A1,Rajesh Patel,ICICI-XXXX-6567,ICICI,Vijay Mishra,SBI-XXXX-3972,HDFC,153457,2025-02-21T09:09:00,CASH,REFB4A7BB91,Personal transfer
7F760F2D,Sunitha Verma,SBI-XXXX-2002,SBI,Sunrise Trading Co.,ICICI-XXXX-3001,ICICI,166164,2025-01-07T18:34:00,NEFT,ICICIDE20F18B,Accounts payable
EEBD5EFF,Suresh Patel,AXIS-XXXX-4015,BOI,Priya Ghosh,PNB-XXXX-1962,BOI,13866,2025-01-10T18:03:00,NEFT,REFA1B04B25,Invoice payment
933F5CD6,Suresh Singh,SBI-XXXX-2659,ICICI,Sanjay Ghosh,PNB-XXXX-4787,AXIS,82600,2025-02-03T15:03:00,NEFT,REF4A094D11,Rent payment
38E995DF,Rekha Nair,PNB-XXXX-1020,SBI,Sanjay Singh,AXIS-XXXX-8179,AXIS,48604,2025-02-22T15:56:00,NEFT,REF82D0FD45,Salary
F6890FC0,Shobha Iyer,HDFC-XXXX-4992,BOI,Lata Iyer,HDFC-XXXX-8903,AXIS,22317,2025-02-13T11:52:00,CASH,REFD73C7422,
9D24A2A5,Shobha Tiwari,PNB-XXXX-9535,AXIS,Usha Menon,AXIS-XXXX-3741,HDFC,11055,2025-01-17T19:15:00,CASH,REF864414EB,Salary
DE3CFCEE,Sanjay Iyer,BOI-XXXX-2467,SBI,Rekha Joshi,PNB-XXXX-7776,AXIS,100752,2025-02-14T11:20:00,RTGS,REF20155E97,
6463B303,Priya Singh,SBI-XXXX-4537,BOI,Usha Nair,SBI-XXXX-2658,HDFC,144371,2025-02-19T11:12:00,IMPS,REF0C689332,Rent payment
66DED9A2,Usha Nair,HDFC-XXXX-2584,SBI,Lata Kumar,PNB-XXXX-6632,BOI,113524,2025-01-30T16:03:00,NEFT,REF0C1B5936,
E83FB4CC,Rekha Singh,BOI-XXXX-3250,ICICI,Mahesh Roy,HDFC-XXXX-1746,BOI,50468,2025-02-12T09:07:00,RTGS,REF88847FAB,Rent payment
D1D91A69,Anita Iyer,SBI-XXXX-2791,HDFC,Suresh Nair,ICICI-XXXX-2835,HDFC,135109,2025-01-20T11:33:00,CASH,REF76D8AE30,Personal transfer
8C207091,Meena Ghosh,HDFC-XXXX-7418,ICICI,Lata Ghosh,PNB-XXXX-1894,HDFC,134731,2025-02-19T09:15:00,NEFT,REF4DC0578C,
A1BC3A9A,Dinesh Pandey,ICICI-XXXX-8254,AXIS,Sanjay Roy,BOI-XXXX-8923,HDFC,94040,2025-02-28T18:29:00,IMPS,REF12D25FA6,Personal transfer
017A3EE6,Suresh Tiwari,HDFC-XXXX-4026,SBI,Meena Singh,BOI-XXXX-5372,BOI,153646,2025-01-30T17:14:00,IMPS,REFD6BB0053,Personal transfer
2B7A7E44,Shobha Roy,PNB-XXXX-8355,HDFC,Vijay Tiwari,BOI-XXXX-4918,ICICI,127949,2025-01-25T13:43:00,IMPS,REFB31EE33C,Invoice payment
BA9E98EF,Sanjay Tiwari,HDFC-XXXX-5595,SBI,Rekha Singh,ICICI-XXXX-7147,BOI,48507,2025-02-19T10:38:00,NEFT,REF1286A08D,Salary
81F75D03,Lata Singh,BOI-XXXX-9565,ICICI,Anil Joshi,ICICI-XXXX-4346,ICICI,67570,2025-02-03T14:08:00,CASH,REFC3A8D1D2,Salary
CD5021D6,Lata Ghosh,SBI-XXXX-1742,SBI,Anil Ghosh,HDFC-XXXX-6456,AXIS,141139,2025-02-28T10:38:00,IMPS,REF9E8A8892,Rent payment
C91074D6,Anil Sharma,PNB-XXXX-1090,SBI,Suresh Joshi,AXIS-XXXX-4585,HDFC,187429,2025-03-08T15:03:00,IMPS,REF7BC2F66B,Rent payment
F126FAD2,Anita Ghosh,SBI-XXXX-7882,AXIS,Mahesh Menon,SBI-XXXX-8102,ICICI,171614,2025-02-28T19:09:00,NEFT,REF54D4703A,Rent payment
9BFC7A03,Rajesh Singh,ICICI-XXXX-6139,AXIS,Lata Iyer,BOI-XXXX-9379,SBI,105976,2025-01-25T12:02:00,CASH,REF5610FD5D,Invoice payment
911F5472,Rajesh Mishra,SBI-XXXX-5661,BOI,Priya Singh,BOI-XXXX-6703,ICICI,77484,2025-01-29T17:12:00,NEFT,REF6351C74A,Invoice payment
CA2CC0E3,Priya Sharma,PNB-XXXX-7436,AXIS,Suresh Kumar,BOI-XXXX-9269,SBI,63218,2025-02-25T12:50:00,NEFT,REF152CAAA3,Rent payment
31B3DA7A,Suresh Roy,HDFC-XXXX-4390,SBI,Suresh Tiwari,BOI-XXXX-6747,BOI,78684,2025-03-10T10:20:00,CASH,REFCE3823C0,Salary
C35F6A87,Meena Roy,BOI-XXXX-8831,SBI,Meena Kumar,ICICI-XXXX-4300,HDFC,94327,2025-01-23T20:54:00,RTGS,REF045DBA84,Personal transfer
2265CE27,Meena Kumar,AXIS-XXXX-3481,AXIS,Shobha Menon,PNB-XXXX-4340,AXIS,136548,2025-03-02T19:46:00,NEFT,REFDBED4C31,Rent payment
F2EFA0E8,Anil Tiwari,BOI-XXXX-4977,BOI,Anita Mishra,BOI-XXXX-3778,AXIS,49433,2025-01-18T12:19:00,RTGS,REFCDC16CD4,Invoice payment
BE694345,Phoenix Exp. Pvt Ltd,HDFC-XXXX-1002,HDFC,D. Rao,SBI-XXXX-2001,SBI,507757,2025-02-28T08:46:00,IMPS,SBIEA5969EE,Delivery fee
063E48E3,Suresh Singh,PNB-XXXX-8672,SBI,Usha Tiwari,AXIS-XXXX-6085,AXIS,128350,2025-01-30T11:09:00,IMPS,REFD6B2D310,Salary
AEC22664,Meena Iyer,SBI-XXXX-1271,HDFC,Anil Patel,BOI-XXXX-9263,AXIS,44206,2025-01-13T10:30:00,IMPS,REF926E5A00,
3F7CBDAF,Anil Tiwari,ICICI-XXXX-9921,HDFC,Anil Roy,HDFC-XXXX-2276,BOI,132567,2025-01-15T17:38:00,NEFT,REFB851886E,Salary
07080694,Shobha Kumar,PNB-XXXX-9489,ICICI,Meena Pandey,HDFC-XXXX-1550,BOI,138837,2025-03-08T19:14:00,IMPS,REF9167AF94,Rent payment
4C4D07A4,Usha Kumar,AXIS-XXXX-8843,AXIS,Lata Nair,ICICI-XXXX-4020,SBI,71185,2025-03-03T09:52:00,NEFT,REFC3B2C205,Invoice payment
B65A4C91,Priya Pandey,BOI-XXXX-7779,BOI,Vijay Menon,HDFC-XXXX-4425,BOI,20252,2025-01-14T17:46:00,CASH,REF68D05CF7,
C40A1D60,Meena Nair,SBI-XXXX-7550,BOI,Sanjay Nair,HDFC-XXXX-2264,ICICI,131493,2025-01-23T15:52:00,CASH,REFC192A29D,
FC564605,Phoenix Exp. Pvt Ltd,HDFC-XXXX-1002,HDFC,Deepak R.,SBI-XXXX-2001,SBI,266613,2025-03-01T16:16:00,NEFT,SBI830C84DC,Delivery fee
294E9DDA,Anita Menon,SBI-XXXX-7622,BOI,Vijay Menon,SBI-XXXX-9889,AXIS,113330,2025-01-07T11:33:00,RTGS,REF8AEC0B3F,
F25105F4,Sanjay Patel,SBI-XXXX-3159,SBI,Anita Joshi,ICICI-XXXX-4898,BOI,89874,2025-01-03T10:16:00,NEFT,REFB2ACB61F,Rent payment
E1A53DC8,Rekha Ghosh,HDFC-XXXX-9814,BOI,Anita Singh,SBI-XXXX-2072,HDFC,180724,2025-01-28T18:27:00,NEFT,REF4BD86BE9,Rent payment
3C366C19,Rajesh Roy,ICICI-XXXX-2854,BOI,Shobha Mishra,AXIS-XXXX-2311,HDFC,196413,2025-03-09T20:49:00,RTGS,REFC9A0180A,Invoice payment
8BF86738,Meena Sharma,SBI-XXXX-5421,AXIS,Rajesh Iyer,HDFC-XXXX-4323,HDFC,22337,2025-01-23T15:55:00,IMPS,REF00B60970,Invoice payment
185488BD,D. Rao,SBI-XXXX-2001,SBI,Sunrise Traders,ICICI-XXXX-3001,ICICI,461689,2025-02-21T18:41:00,NEFT,ICICIDB02D24E,Goods payment
8ADB746A,Shobha Ghosh,AXIS-XXXX-2692,SBI,Dinesh Ghosh,SBI-XXXX-6798,BOI,29396,2025-02-11T14:00:00,RTGS,REF986B779B,Invoice payment
10D61585,Priya Kumar,HDFC-XXXX-3017,ICICI,Lata Ghosh,PNB-XXXX-1612,AXIS,172856,2025-02-02T20:34:00,IMPS,REFA9C67C9E,Personal transfer
164272CA,Rekha Joshi,AXIS-XXXX-3435,BOI,Mahesh Joshi,BOI-XXXX-1894,SBI,173663,2025-01-21T16:54:00,NEFT,REFB45EB407,Invoice payment
ACA6177C,Vijay Das,BOI-XXXX-1916,AXIS,Anil Nair,BOI-XXXX-7139,SBI,87965,2025-03-11T14:30:00,CASH,REFA3B45176,Rent payment
09ADE443,Shobha Sharma,BOI-XXXX-7209,ICICI,Sanjay Das,SBI-XXXX-9098,ICICI,52668,2025-03-04T11:22:00,RTGS,REF22EB3073,Salary
5362BA4A,Dinesh Mishra,ICICI-XXXX-8449,AXIS,Vijay Mishra,ICICI-XXXX-1040,SBI,196609,2025-02-28T18:42:00,CASH,REF71EB5955,Salary
B94A10EB,Suresh Roy,SBI-XXXX-1656,AXIS,Rajesh Iyer,PNB-XXXX-9261,SBI,116594,2025-03-09T14:30:00,CASH,REF03EC0890,Personal transfer
369BC657,Mahesh Nair,AXIS-XXXX-1399,AXIS,Suresh Mishra,AXIS-XXXX-3271,AXIS,53482,2025-02-17T18:29:00,CASH,REF1CCB6C79,Personal transfer
82351242,Suresh Joshi,AXIS-XXXX-2404,BOI,Lata Joshi,ICICI-XXXX-5037,SBI,26505,2025-02-04T10:24:00,CASH,REFBB1D5B1B,Rent payment
66CD40C4,Suresh Sharma,BOI-XXXX-3338,BOI,Usha Iyer,HDFC-XXXX-9369,ICICI,48967,2025-02-13T15:38:00,IMPS,REF1D4DF8D3,Personal transfer
1DAFEC8C,Anil Roy,PNB-XXXX-2083,ICICI,Mahesh Tiwari,PNB-XXXX-8167,HDFC,20179,2025-02-01T09:59:00,NEFT,REFC6B7E496,Personal transfer
6216F80E,Meena Patel,PNB-XXXX-2234,HDFC,Lata Patel,PNB-XXXX-9095,AXIS,152779,2025-02-27T18:59:00,IMPS,REFEB83FF51,
72D523F5,Usha Roy,SBI-XXXX-1120,BOI,Anil Roy,PNB-XXXX-7131,BOI,174696,2025-02-06T12:43:00,NEFT,REF64599B0A,Invoice payment
3DCD2F76,Dinesh Mishra,AXIS-XXXX-9709,SBI,Anita Menon,HDFC-XXXX-4258,BOI,125058,2025-03-13T19:01:00,NEFT,REFD90AA8C9,Rent payment
D8E6E02F,Rekha Roy,AXIS-XXXX-1709,SBI,Sanjay Tiwari,PNB-XXXX-1859,BOI,51107,2025-01-21T20:01:00,NEFT,REF7BBADA3B,
D6926674,Shobha Sharma,PNB-XXXX-8794,AXIS,Meena Roy,AXIS-XXXX-8239,SBI,162605,2025-01-01T11:56:00,IMPS,REF08A165C7,Salary
176E478D,Lata Das,ICICI-XXXX-5890,HDFC,Meena Sharma,ICICI-XXXX-5735,HDFC,185942,2025-03-04T13:30:00,RTGS,REFD2B9A833,
04738A62,Rekha Tiwari,HDFC-XXXX-3253,HDFC,Shobha Sharma,SBI-XXXX-5846,SBI,138087,2025-03-11T19:56:00,IMPS,REF4DFAFAB9,Personal transfer
9140E1E9,Shobha Pandey,AXIS-XXXX-8581,ICICI,Meena Roy,SBI-XXXX-8014,HDFC,69967,2025-02-11T14:37:00,IMPS,REF3960D584,
06950E91,Suresh Mishra,AXIS-XXXX-5246,HDFC,Usha Das,PNB-XXXX-5543,BOI,132034,2025-01-31T12:28:00,NEFT,REFEF98A65F,Salary
6A55CC50,Phoenix Exports,HDFC-XXXX-1002,HDFC,Deepak Rao,SBI-XXXX-2001,SBI,592077,2025-03-09T08:38:00,IMPS,SBI089060A2,Logistics payment
6BC0D032,Anita Joshi,ICICI-XXXX-9406,HDFC,Mahesh Iyer,SBI-XXXX-3339,BOI,182756,2025-02-26T08:08:00,NEFT,REF95B7A3B5,Rent payment
9A38BF34,Dinesh Nair,ICICI-XXXX-7592,ICICI,Mahesh Iyer,BOI-XXXX-3085,HDFC,115217,2025-02-18T18:47:00,IMPS,REF73A38A02,
13D40BEE,Sanjay Patel,AXIS-XXXX-9151,HDFC,Mahesh Pandey,HDFC-XXXX-1706,SBI,174046,2025-02-16T12:13:00,NEFT,REFFD98C4AA,Salary
676294ED,Sanjay Kumar,SBI-XXXX-3496,HDFC,Meena Sharma,HDFC-XXXX-8758,SBI,152841,2025-01-28T15:44:00,RTGS,REF2141FA45,Salary
A4BC138B,Rekha Iyer,HDFC-XXXX-2284,BOI,Sanjay Mishra,PNB-XXXX-6666,SBI,30607,2025-02-25T11:53:00,NEFT,REF15ACC71C,Salary
BA2F8110,Rekha Sharma,ICICI-XXXX-4974,AXIS,Vijay Roy,ICICI-XXXX-9083,HDFC,197010,2025-03-11T20:50:00,IMPS,REFCF6412DE,Rent payment
B94D437E,Suresh Ghosh,SBI-XXXX-1575,ICICI,Usha Patel,ICICI-XXXX-8801,AXIS,146710,2025-02-04T16:28:00,IMPS,REF90EEA56F,
C62147EA,Dinesh Menon,PNB-XXXX-5566,HDFC,Anil Menon,SBI-XXXX-1424,HDFC,135821,2025-03-08T14:58:00,IMPS,REF96EA851D,Personal transfer
0210F9C7,Anil Menon,AXIS-XXXX-1121,BOI,Meena Patel,AXIS-XXXX-4878,BOI,75582,2025-02-22T16:36:00,RTGS,REF3304BCC7,Personal transfer
A7AA4B9A,Suresh Mishra,PNB-XXXX-8304,BOI,Lata Roy,ICICI-XXXX-6119,ICICI,56943,2025-03-10T09:59:00,NEFT,REF30F9FB03,
6CB720E0,Meena Nair,SBI-XXXX-2667,BOI,Sanjay Mishra,HDFC-XXXX-6993,ICICI,56661,2025-02-28T09:16:00,CASH,REF51A051C3,Invoice payment
5061BCAB,Anita Nair,HDFC-XXXX-2586,SBI,Shobha Sharma,ICICI-XXXX-7293,BOI,114611,2025-02-01T10:52:00,RTGS,REF7B98864E,
2BAAB02E,Usha Singh,AXIS-XXXX-4568,AXIS,Sanjay Ghosh,HDFC-XXXX-9105,ICICI,89637,2025-02-06T13:35:00,IMPS,REFABCE6E84,Rent payment
70AB694C,Anita Menon,HDFC-XXXX-7270,HDFC,Rekha Nair,PNB-XXXX-3340,SBI,144069,2025-01-02T17:41:00,IMPS,REF2D4293B4,Invoice payment
6BBEC77F,Rajesh Joshi,SBI-XXXX-1860,HDFC,Vijay Tiwari,AXIS-XXXX-7533,AXIS,84001,2025-03-02T19:48:00,IMPS,REF1FB50A1C,Rent payment
D92013CC,Dinesh Singh,SBI-XXXX-5017,AXIS,Dinesh Roy,PNB-XXXX-2279,BOI,156946,2025-02-09T17:03:00,RTGS,REF155556D0,
10C06736,Sanjay Patel,HDFC-XXXX-5150,ICICI,Anita Mishra,AXIS-XXXX-2240,AXIS,77452,2025-02-24T19:57:00,CASH,REFC3A7DD17,Salary
BE090560,Shobha Sharma,HDFC-XXXX-3798,ICICI,Anita Kumar,SBI-XXXX-8758,SBI,85832,2025-02-20T15:31:00,CASH,REF8535EBC0,Salary
FA7E726B,Rajesh Singh,PNB-XXXX-5105,AXIS,Anita Roy,SBI-XXXX-9154,HDFC,176144,2025-01-01T08:42:00,NEFT,REF0E6450A6,Salary
1CF63F31,Lata Kumar,ICICI-XXXX-3328,BOI,Priya Mishra,HDFC-XXXX-9064,BOI,86016,2025-01-23T15:02:00,NEFT,REF995F7A4A,Personal transfer
79FBBDB8,Meena Kumar,AXIS-XXXX-2431,BOI,Anita Ghosh,AXIS-XXXX-4185,AXIS,88298,2025-03-07T08:58:00,CASH,REF767810E1,Salary
F0C24E8B,Mahesh Kumar,HDFC-XXXX-6729,BOI,Sanjay Nair,AXIS-XXXX-3389,AXIS,16764,2025-01-30T11:43:00,RTGS,REF67595A1E,Rent payment
B4C9AB71,Sanjay Das,AXIS-XXXX-5799,BOI,Vijay Kumar,HDFC-XXXX-1118,BOI,102948,2025-01-25T14:56:00,IMPS,REF64977899,Invoice payment
A2D6E7EC,Anil Ghosh,HDFC-XXXX-5055,AXIS,Anil Pandey,ICICI-XXXX-3541,ICICI,54409,2025-01-15T08:51:00,CASH,REF0398B2AE,Invoice payment
682A20AE,Rekha Sharma,PNB-XXXX-2698,BOI,Priya Joshi,PNB-XXXX-6447,HDFC,16622,2025-02-15T16:21:00,CASH,REF322288DB,Rent payment
AF9B5819,Vijay Menon,SBI-XXXX-7831,HDFC,Anita Kumar,HDFC-XXXX-5659,BOI,178257,2025-03-13T10:29:00,CASH,REF7414D92B,
EDCD20A1,Suresh Nair,HDFC-XXXX-5237,BOI,Anita Das,HDFC-XXXX-6499,SBI,63262,2025-02-15T11:47:00,RTGS,REF3AD6C57A,Invoice payment
794DB6DC,Rekha Mishra,PNB-XXXX-3480,AXIS,Meena Joshi,BOI-XXXX-8248,HDFC,27724,2025-01-13T10:48:00,NEFT,REF115DC8B6,
4324F5D9,Anita Menon,ICICI-XXXX-8972,BOI,Anil Singh,PNB-XXXX-6053,SBI,62807,2025-02-20T17:03:00,NEFT,REFC389B2B6,Rent payment
AD7A8581,Arjun Mehata,HDFC-XXXX-1001,HDFC,Phoenix Exports,HDFC-XXXX-1002,HDFC,9942853,2025-01-14T14:17:00,NEFT,HDFC3513F875,Commission payment – export services
F7D31085,Meena Roy,PNB-XXXX-9061,SBI,Anil Patel,HDFC-XXXX-9857,AXIS,62248,2025-01-14T15:45:00,RTGS,REFDE2A940D,Personal transfer
DA2D23AB,Dinesh Iyer,SBI-XXXX-9680,AXIS,Rekha Pandey,HDFC-XXXX-8899,AXIS,96886,2025-01-13T14:08:00,RTGS,REF6B9BB3B9,Invoice payment
61473580,Sanjay Tiwari,ICICI-XXXX-3360,ICICI,Usha Ghosh,PNB-XXXX-7113,SBI,150103,2025-03-13T10:07:00,NEFT,REFEC862C62,Personal transfer
87443A1E,Vijay Pandey,PNB-XXXX-2609,HDFC,Shobha Pandey,HDFC-XXXX-5923,AXIS,89113,2025-02-04T19:26:00,IMPS,REF61D590D3,Personal transfer
3A59471D,Sanjay Mishra,ICICI-XXXX-6778,ICICI,Sanjay Sharma,BOI-XXXX-7929,ICICI,19276,2025-01-09T13:22:00,NEFT,REF715D498A,Invoice payment
7C87F747,Mahesh Pandey,SBI-XXXX-8381,AXIS,Mahesh Roy,PNB-XXXX-9260,HDFC,135764,2025-01-01T16:47:00,NEFT,REFDD7A61BF,
CBE9BDD4,Lata Ghosh,HDFC-XXXX-5237,SBI,Rekha Menon,ICICI-XXXX-1449,AXIS,18015,2025-01-21T17:49:00,IMPS,REF1E4BC000,Rent payment
898FD2A5,Meena Mishra,AXIS-XXXX-3793,BOI,Rajesh Roy,PNB-XXXX-7229,HDFC,183448,2025-02-01T08:36:00,CASH,REF8C1DB19D,Personal transfer
C152B238,Sanjay Menon,BOI-XXXX-1665,SBI,Priya Nair,ICICI-XXXX-9088,SBI,105868,2025-02-06T15:38:00,CASH,REFCB433C02,Salary
05DE43B3,Rajesh Das,SBI-XXXX-7367,ICICI,Mahesh Kumar,PNB-XXXX-6901,SBI,10001,2025-02-07T18:24:00,IMPS,REF0F6B7580,Invoice payment
9AD3E207,Rajesh Joshi,ICICI-XXXX-4453,BOI,Sanjay Roy,AXIS-XXXX-1496,AXIS,169407,2025-03-11T12:41:00,RTGS,REFF761BF0C,Invoice payment
A5E790C8,Deepak R.,SBI-XXXX-2001,SBI,Sunrise Trading Co.,ICICI-XXXX-3001,ICICI,418029,2025-03-11T20:46:00,NEFT,ICICI9E570B60,Goods payment
025E2FEE,D. Rao,SBI-XXXX-2001,SBI,Sunrise Trading Co.,ICICI-XXXX-3001,ICICI,215457,2025-01-08T11:04:00,NEFT,ICICIDEA43D02,Goods payment
D7E15C04,Vijay Ghosh,PNB-XXXX-1916,HDFC,Usha Tiwari,BOI-XXXX-7363,ICICI,50537,2025-01-23T11:37:00,RTGS,REFA13C0817,Salary
02E4BA72,Shobha Menon,SBI-XXXX-8508,BOI,Sanjay Singh,BOI-XXXX-2638,SBI,145937,2025-01-28T16:16:00,IMPS,REF9F0CB541,Salary
1B83A07E,S. Verma,SBI-XXXX-2002,SBI,Sunrise Trading Co.,ICICI-XXXX-3001,ICICI,138946,2025-01-25T11:34:00,CASH,ICICI9CB51BA9,Accounts payable
4589358D,Dinesh Ghosh,ICICI-XXXX-2180,AXIS,Usha Joshi,PNB-XXXX-1693,AXIS,9912,2025-02-28T09:55:00,RTGS,REF773F5ED2,
4C80321D,Mahesh Mishra,AXIS-XXXX-6431,HDFC,Anil Kumar,SBI-XXXX-8785,ICICI,102633,2025-01-03T13:52:00,RTGS,REF321B79D5,Salary
A78D1897,Meena Das,BOI-XXXX-6041,AXIS,Anil Singh,BOI-XXXX-8361,SBI,14710,2025-02-13T08:21:00,CASH,REF86F62A6C,Personal transfer
6E520B91,Usha Mishra,HDFC-XXXX-2753,SBI,Mahesh Iyer,BOI-XXXX-3439,HDFC,55313,2025-03-09T12:52:00,RTGS,REF92B67EBA,Salary
38D9A1B2,Lata Singh,AXIS-XXXX-7249,AXIS,Vijay Tiwari,PNB-XXXX-1504,AXIS,45979,2025-03-10T11:08:00,CASH,REF199CBF23,Invoice payment
FA778B3A,Sanjay Sharma,BOI-XXXX-2341,BOI,Mahesh Tiwari,AXIS-XXXX-9653,ICICI,25474,2025-01-15T08:53:00,IMPS,REF0E590F20,
A29FF727,Priya Pandey,SBI-XXXX-5448,AXIS,Rekha Mishra,SBI-XXXX-9143,HDFC,102408,2025-02-27T12:13:00,IMPS,REF11F32641,Salary
86D55001,Sanjay Das,ICICI-XXXX-3153,SBI,Rajesh Roy,ICICI-XXXX-6352,AXIS,51042,2025-01-26T10:50:00,IMPS,REF3CE9C33A,Salary
D4AF073F,Dinesh Kumar,ICICI-XXXX-4327,BOI,Rajesh Mishra,AXIS-XXXX-4695,ICICI,159241,2025-03-11T19:38:00,IMPS,REF5B241C66,Rent payment
F75AD16A,Usha Singh,SBI-XXXX-9605,SBI,Rajesh Iyer,PNB-XXXX-8306,ICICI,62518,2025-02-06T12:12:00,NEFT,REF6321E153,Personal transfer
48A6351E,Usha Joshi,BOI-XXXX-6866,SBI,Vijay Das,PNB-XXXX-6207,BOI,62661,2025-01-24T16:04:00,IMPS,REF752A99E0,Rent payment
36264FB1,Sanjay Menon,SBI-XXXX-4292,HDFC,Dinesh Sharma,HDFC-XXXX-9094,SBI,99606,2025-03-12T17:23:00,NEFT,REF7F13D24B,
DF656616,Rajesh Menon,AXIS-XXXX-7865,BOI,Vijay Tiwari,PNB-XXXX-9947,BOI,62812,2025-03-04T11:17:00,NEFT,REF81CFF7A2,Invoice payment
DCB4DE74,Dinesh Joshi,AXIS-XXXX-7431,BOI,Rekha Roy,SBI-XXXX-6700,ICICI,125025,2025-01-23T18:45:00,RTGS,REF92957647,
C6618426,Arjun Mehata,HDFC-XXXX-1001,HDFC,Phoenix Exp. Pvt Ltd,HDFC-XXXX-1002,HDFC,9825353,2025-02-10T16:02:00,NEFT,HDFC85FD5DAA,Commission payment – export services
C517DFC0,S. Verma,SBI-XXXX-2002,SBI,Sunrise Traders,ICICI-XXXX-3001,ICICI,90579,2025-01-28T08:37:00,NEFT,ICICIEAC9E470,Accounts payable
29C659A8,Vijay Patel,ICICI-XXXX-2022,AXIS,Sanjay Singh,AXIS-XXXX-6450,SBI,72695,2025-02-03T10:28:00,NEFT,REF4B2E9E6B,Invoice payment
F0F05586,Usha Kumar,ICICI-XXXX-6123,AXIS,Usha Nair,PNB-XXXX-2898,SBI,17029,2025-01-02T10:42:00,CASH,REFC6336C70,Rent payment
6584B384,Usha Sharma,BOI-XXXX-7371,HDFC,Priya Joshi,BOI-XXXX-5712,SBI,105029,2025-02-19T14:50:00,CASH,REF0A237607,Salary
22BF6E64,Anita Joshi,HDFC-XXXX-7078,AXIS,Dinesh Iyer,ICICI-XXXX-4056,AXIS,16696,2025-02-03T15:29:00,RTGS,REF5796BE7E,Rent payment
E321B1EA,Meena Ghosh,SBI-XXXX-3868,AXIS,Priya Mishra,HDFC-XXXX-1595,AXIS,134861,2025-01-24T19:55:00,RTGS,REF7202DA4E,Personal transfer
