txn_id,sender_name,sender_account,sender_bank,receiver_name,receiver_account,receiver_bank,amount_inr,timestamp,txn_type,reference_no,remarks
C0B72561,Mahesh Ghosh,PNB-XXXX-3235,AXIS,Shobha Ghosh,PNB-XXXX-9722,SBI,217583,2025-01-16T17:12:00,CASH,REF844FFFE4,Personal
69C477D1,Anita Patel,BOI-XXXX-5886,SBI,Anita Das,HDFC-XXXX-1843,BOI,288397,2025-02-26T08:14:00,RTGS,REF27570451,Invoice
CA9828AF,Vijay Menon,SBI-XXXX-7043,ICICI,Dinesh Kumar,BOI-XXXX-5473,SBI,344328,2025-02-19T18:30:00,NEFT,REF2C07514E,Personal
E8585B59,Priya Singh,SBI-XXXX-3366,HDFC,Sanjay Sharma,HDFC-XXXX-9725,AXIS,369041,2025-03-03T13:38:00,NEFT,REF2B24B512,Rent
4D066797,Meena Nair,SBI-XXXX-2710,SBI,Rekha Roy,ICICI-XXXX-1459,HDFC,152957,2025-02-04T16:06:00,NEFT,REFF2B2873A,Rent
D022A8DF,Suresh Sharma,ICICI-XXXX-7317,AXIS,Usha Roy,BOI-XXXX-4326,AXIS,103541,2025-01-23T12:27:00,IMPS,REFC6D5A059,Invoice
6D641186,Mahesh Mishra,HDFC-XXXX-7243,SBI,Anita Sharma,BOI-XXXX-9249,BOI,335471,2025-03-26T19:26:00,IMPS,REF2FBC3579,Personal
D97C734A,Suresh Pandey,AXIS-XXXX-5143,ICICI,Dinesh Ghosh,PNB-XXXX-7271,BOI,166469,2025-03-08T20:56:00,CASH,REFCE66CB2C,Personal
95CD2C52,Suresh Iyer,AXIS-XXXX-6426,SBI,Suresh Joshi,HDFC-XXXX-8852,ICICI,67281,2025-03-09T15:35:00,NEFT,REFEA492727,Rent
2040F7B3,Vijay Kumar,SBI-XXXX-7179,HDFC,Anil Singh,SBI-XXXX-3879,BOI,386853,2025-02-23T17:52:00,NEFT,REF89F5C9B2,Personal
8CCCB9DD,Mahesh Ghosh,HDFC-XXXX-6651,SBI,Meena Nair,ICICI-XXXX-7982,BOI,387375,2025-02-23T13:39:00,NEFT,REFF0D4E002,Invoice
D5D101FD,Shobha Das,ICICI-XXXX-3100,ICICI,Mahesh Ghosh,ICICI-XXXX-2579,AXIS,263370,2025-03-29T11:08:00,IMPS,REF91B046C9,
86F0DAED,Anil Singh,AXIS-XXXX-9924,SBI,Mahesh Das,BOI-XXXX-1534,ICICI,451538,2025-03-09T11:14:00,NEFT,REF4D96A7C9,
F98977EB,Priya Joshi,PNB-XXXX-2298,AXIS,Anita Tiwari,HDFC-XXXX-5275,ICICI,327741,2025-03-21T16:54:00,IMPS,REF59876214,Personal
F5FF0B38,Priya Mishra,HDFC-XXXX-7184,SBI,Priya Iyer,ICICI-XXXX-1886,SBI,352470,2025-03-30T09:30:00,IMPS,REFEC7C5CF7,Rent
E8DB2F48,Mahesh Das,ICICI-XXXX-5957,BOI,Sanjay Singh,HDFC-XXXX-7442,AXIS,410756,2025-03-05T19:30:00,RTGS,REF91F8B11B,Invoice
45E666C7,Suresh Das,SBI-XXXX-5514,BOI,Meena Mishra,BOI-XXXX-7705,HDFC,338080,2025-01-15T12:17:00,IMPS,REF3FCE40A7,Invoice
C5FA30F6,Suresh Roy,ICICI-XXXX-7272,HDFC,Lata Kumar,ICICI-XXXX-1292,BOI,7436,2025-03-15T12:08:00,NEFT,REF8ED4D859,Personal
630286A1,Usha Patel,HDFC-XXXX-5896,BOI,Meena Ghosh,SBI-XXXX-8180,HDFC,176883,2025-03-29T16:48:00,CASH,REF8E7B2F33,Invoice
ADAB2995,Delta Finance Ltd,YES-XXXX-5001,YES,Aanand Krishnan,HDFC-XXXX-4003,HDFC,500000,2025-04-01T10:42:00,RTGS,HDFC33060542,Inter-company transfer
471874CB,Priya Iyer,ICICI-XXXX-4196,HDFC,Usha Ghosh,BOI-XXXX-9267,SBI,72036,2025-03-19T20:05:00,RTGS,REFEC140D02,
7B5FB7D7,Vijay Mishra,HDFC-XXXX-5992,AXIS,Priya Das,PNB-XXXX-5831,HDFC,394930,2025-01-31T10:38:00,RTGS,REF982ABC8C,EMI
518AC455,Vijay Patel,HDFC-XXXX-4573,HDFC,Priya Joshi,SBI-XXXX-6934,BOI,58450,2025-02-02T14:27:00,CASH,REF70E006C0,Rent
14BE5724,Lata Joshi,AXIS-XXXX-7852,AXIS,Meena Joshi,SBI-XXXX-4673,HDFC,324661,2025-04-04T16:05:00,IMPS,REF47E20444,
41F2D3D2,Meena Menon,ICICI-XXXX-9242,ICICI,Mahesh Das,SBI-XXXX-3984,AXIS,8416,2025-02-24T16:30:00,NEFT,REFDD033551,Rent
699EEC75,Suresh Mishra,BOI-XXXX-9669,SBI,Priya Sharma,AXIS-XXXX-8755,SBI,396379,2025-02-04T16:23:00,NEFT,REF073576F9,
46CF5B5D,Lata Das,HDFC-XXXX-2333,AXIS,Sanjay Joshi,BOI-XXXX-2062,HDFC,271660,2025-03-05T20:56:00,CASH,REF618EE749,
974F1F83,Mahesh Nair,AXIS-XXXX-9123,AXIS,Dinesh Iyer,HDFC-XXXX-5097,HDFC,108744,2025-02-19T14:06:00,IMPS,REF2588ED53,
B7473205,Anita Singh,PNB-XXXX-1223,BOI,Sanjay Pandey,HDFC-XXXX-6426,ICICI,393650,2025-03-02T19:49:00,IMPS,REFD1869F05,
B4F3EE6B,R. Jain,SBI-XXXX-4004,SBI,Sigma Hold.,YES-XXXX-5002,YES,236381,2025-03-16T11:28:00,NEFT,YESE90B69A0,Service payment
52F5CC11,Anita Patel,BOI-XXXX-9672,AXIS,Anil Menon,HDFC-XXXX-7591,BOI,131581,2025-02-21T09:21:00,RTGS,REFEB4CE439,
CF034E33,Sanjay Singh,HDFC-XXXX-5565,HDFC,Anita Sharma,BOI-XXXX-9334,HDFC,19339,2025-04-01T08:57:00,IMPS,REFF73AD956,
1869D634,Rekha Menon,BOI-XXXX-7977,BOI,Sanjay Menon,SBI-XXXX-3880,AXIS,229596,2025-03-03T10:35:00,IMPS,REF3D8BF3A2,Rent
BAE80524,Sanjay Iyer,BOI-XXXX-3042,SBI,Suresh Ghosh,BOI-XXXX-9462,SBI,90397,2025-02-10T09:31:00,CASH,REFF07547BC,
C826DE6C,M. Nambiar,AXIS-XXXX-4002,AXIS,Delta Finance,YES-XXXX-5001,YES,500000,2025-03-08T09:45:00,RTGS,YESD0715BDB,Consulting fees
632CA5E4,Usha Iyer,AXIS-XXXX-4345,AXIS,Anita Ghosh,AXIS-XXXX-4085,AXIS,61957,2025-02-26T17:28:00,CASH,REF021812B1,Invoice
0B549B02,Usha Iyer,SBI-XXXX-2980,ICICI,Lata Nair,SBI-XXXX-9565,HDFC,66730,2025-03-03T12:23:00,RTGS,REFEFBFB0E4,Invoice
68C9951A,Anita Patel,SBI-XXXX-5487,AXIS,Anita Nair,PNB-XXXX-8396,AXIS,280134,2025-02-11T18:57:00,RTGS,REF33B4C282,Rent
14F70CFF,Rajesh Ghosh,PNB-XXXX-2816,BOI,Shobha Nair,PNB-XXXX-1491,SBI,182233,2025-03-09T12:12:00,RTGS,REFE52F1938,Personal
F89D26D9,Usha Singh,ICICI-XXXX-6763,BOI,Dinesh Mishra,HDFC-XXXX-6186,ICICI,58109,2025-01-26T18:25:00,RTGS,REF50E2EF39,
802C69AD,Suresh Menon,HDFC-XXXX-9306,AXIS,Mahesh Das,SBI-XXXX-8964,AXIS,226489,2025-01-21T12:27:00,RTGS,REFA2616348,Personal
EF67F5E9,Rajesh Kumar,HDFC-XXXX-6281,AXIS,Suresh Nair,HDFC-XXXX-6351,BOI,244994,2025-02-09T20:52:00,IMPS,REF544288C7,Invoice
84059A75,Sanjay Roy,AXIS-XXXX-3111,AXIS,Priya Patel,AXIS-XXXX-6212,BOI,88070,2025-03-11T11:06:00,CASH,REF4A5AE03E,Rent
E1D6D52F,R. Jain,SBI-XXXX-4004,SBI,Sigma Holdings,YES-XXXX-5002,YES,443772,2025-03-22T17:12:00,IMPS,YESB633ED2C,Service payment
8BF0A059,Rekha Mishra,ICICI-XXXX-7801,HDFC,Meena Singh,BOI-XXXX-6895,AXIS,138842,2025-03-21T09:29:00,NEFT,REF53AE5EB5,Personal
75D7AC19,Lata Menon,ICICI-XXXX-9230,SBI,Vijay Pandey,PNB-XXXX-8836,HDFC,264535,2025-02-21T19:24:00,NEFT,REFBDF15016,Invoice
5618484E,Mahesh Sharma,ICICI-XXXX-4175,BOI,Usha Sharma,PNB-XXXX-7194,ICICI,350640,2025-01-21T12:05:00,IMPS,REF6537D2B9,Personal
8384EF86,Anil Tiwari,SBI-XXXX-5651,BOI,Priya Das,HDFC-XXXX-7148,BOI,74047,2025-03-04T17:54:00,NEFT,REF65B879A6,Personal
C69A154E,Usha Kumar,SBI-XXXX-1896,ICICI,Usha Joshi,SBI-XXXX-6463,BOI,56065,2025-02-21T17:30:00,CASH,REF5DB7C653,Invoice
22B1034B,Mahesh Patel,BOI-XXXX-5264,ICICI,Rekha Menon,SBI-XXXX-2335,AXIS,225737,2025-03-20T10:36:00,NEFT,REFA7F28F1E,Rent
60A119CE,Lata Menon,HDFC-XXXX-5521,HDFC,Lata Iyer,SBI-XXXX-2742,HDFC,335070,2025-04-02T09:02:00,IMPS,REF0FDA519C,Rent
975963D4,Anil Kumar,SBI-XXXX-7304,BOI,Suresh Sharma,AXIS-XXXX-5182,ICICI,272181,2025-03-18T18:44:00,RTGS,REFCB1F1917,Personal
4CF826DF,Mahesh Singh,SBI-XXXX-5099,BOI,Meena Das,PNB-XXXX-6848,HDFC,237543,2025-02-22T13:49:00,IMPS,REFEC8E209C,Invoice
20628E44,Priya Sharma,PNB-XXXX-2043,HDFC,Dinesh Nair,SBI-XXXX-4403,HDFC,132895,2025-03-30T20:37:00,NEFT,REFBF40AAF8,EMI
272D7A47,Priya Sharma,SBI-XXXX-3705,BOI,Rajesh Singh,PNB-XXXX-5683,BOI,492372,2025-03-19T20:55:00,NEFT,REF0F085AC5,EMI
6B09AF35,Usha Roy,SBI-XXXX-8101,AXIS,Lata Tiwari,ICICI-XXXX-5725,SBI,9369,2025-03-19T18:09:00,NEFT,REF6A131260,Rent
C650C51E,Anita Sharma,SBI-XXXX-6366,HDFC,Meena Singh,PNB-XXXX-3073,ICICI,148480,2025-03-17T11:05:00,RTGS,REF832B1251,
36BC8CDB,Lata Patel,PNB-XXXX-8983,ICICI,Meena Ghosh,SBI-XXXX-2451,BOI,319073,2025-03-02T11:55:00,CASH,REF2B1BFC5B,EMI
18B91DC9,Anil Singh,SBI-XXXX-8793,AXIS,Anil Pandey,BOI-XXXX-8215,HDFC,454270,2025-04-02T20:40:00,NEFT,REFD036EC1F,Invoice
D24578D7,Vijay Sharma,PNB-XXXX-6269,ICICI,Meena Das,BOI-XXXX-6381,SBI,484208,2025-02-01T18:59:00,NEFT,REF926C15D2,
E3D0706C,Suresh Nair,BOI-XXXX-8140,BOI,Mahesh Tiwari,ICICI-XXXX-6098,BOI,469111,2025-03-25T20:09:00,IMPS,REF135AAF91,EMI
507D1DFC,Rekha Singh,PNB-XXXX-8364,AXIS,Suresh Joshi,BOI-XXXX-4272,HDFC,137380,2025-03-18T15:43:00,RTGS,REF3B8496DF,Rent
55CADE8A,Mahesh Patel,PNB-XXXX-4707,HDFC,Dinesh Roy,AXIS-XXXX-4312,ICICI,30644,2025-03-07T12:24:00,IMPS,REF8828E0C8,EMI
42ACFFBA,Mahesh Iyer,AXIS-XXXX-1937,ICICI,Usha Menon,SBI-XXXX-1050,AXIS,461414,2025-03-07T19:53:00,IMPS,REFD2A7D6B4,Personal
29C841D3,Meena Singh,HDFC-XXXX-7605,BOI,Usha Das,BOI-XXXX-4808,SBI,407343,2025-03-19T12:26:00,RTGS,REF43549321,Invoice
9AB0936F,Usha Ghosh,SBI-XXXX-5752,ICICI,Shobha Nair,ICICI-XXXX-4490,SBI,391938,2025-04-05T17:25:00,IMPS,REF99086474,Invoice
7F5283FB,Lata Das,ICICI-XXXX-1157,BOI,Anil Pandey,SBI-XXXX-8252,HDFC,313772,2025-04-03T20:29:00,NEFT,REFD615420E,Invoice
E66F6526,Priya Mishra,PNB-XXXX-7805,SBI,Rajesh Mishra,BOI-XXXX-3487,SBI,390809,2025-03-31T20:25:00,IMPS,REF167EE676,
E1E274F2,Dinesh Sharma,AXIS-XXXX-9235,SBI,Anita Joshi,BOI-XXXX-3944,SBI,149159,2025-02-10T11:53:00,CASH,REFE59E3088,
D02C7DE6,Sanjay Ghosh,AXIS-XXXX-7393,AXIS,Lata Nair,HDFC-XXXX-4015,SBI,88887,2025-03-29T11:37:00,CASH,REFF1BA080B,Personal
4A9D6430,Rajesh Das,ICICI-XXXX-1083,AXIS,Rekha Joshi,SBI-XXXX-1817,ICICI,77204,2025-02-28T12:50:00,IMPS,REF84A820EC,
DA7BB0A5,Meena Patel,SBI-XXXX-7013,HDFC,Dinesh Menon,SBI-XXXX-7925,AXIS,203754,2025-02-05T13:07:00,RTGS,REFE7369E46,Rent
F698C7E6,Anita Joshi,BOI-XXXX-6642,HDFC,Vijay Mishra,HDFC-XXXX-7520,ICICI,8366,2025-02-05T15:00:00,NEFT,REF55EE1F24,Personal
0A1E0A0F,Rajesh Pandey,BOI-XXXX-7318,HDFC,Dinesh Roy,HDFC-XXXX-8108,ICICI,343694,2025-02-20T11:21:00,CASH,REFD0E3F5FD,
7B89F58B,Suresh Patel,AXIS-XXXX-4077,SBI,Suresh Singh,AXIS-XXXX-5018,AXIS,481646,2025-03-07T09:46:00,IMPS,REFBBFAB91D,Rent
C0876964,Anita Patel,PNB-XXXX-2775,AXIS,Sanjay Iyer,HDFC-XXXX-7578,ICICI,38801,2025-02-24T13:38:00,NEFT,REFFC2ECE30,Rent
687A08BA,Shobha Tiwari,ICICI-XXXX-1319,HDFC,Meena Joshi,PNB-XXXX-5193,ICICI,441496,2025-03-03T08:20:00,NEFT,REF4B5B3F5E,EMI
EB4794D5,Priya Nair,HDFC-XXXX-5194,SBI,Dinesh Joshi,BOI-XXXX-2743,AXIS,347792,2025-02-16T18:40:00,IMPS,REF9CDFDF39,
7AE9B50A,Rekha Joshi,HDFC-XXXX-6272,AXIS,Priya Das,BOI-XXXX-2334,SBI,228190,2025-01-24T14:08:00,NEFT,REFB9A93D3C,Rent
1DCB22F0,Priya Mishra,PNB-XXXX-7252,BOI,Usha Iyer,HDFC-XXXX-4662,ICICI,65654,2025-02-21T09:07:00,NEFT,REFDB2108B5,Invoice
7207EC7B,Sanjay Patel,SBI-XXXX-4563,ICICI,Shobha Singh,PNB-XXXX-5042,ICICI,443990,2025-02-08T19:48:00,CASH,REFA50D15FA,Rent
BDA8CD3A,Rekha Das,AXIS-XXXX-8885,AXIS,Lata Tiwari,PNB-XXXX-6463,HDFC,425552,2025-02-15T14:26:00,IMPS,REFAD0A893B,EMI
C1B9AE02,Meena Singh,PNB-XXXX-2740,AXIS,Mahesh Das,ICICI-XXXX-4793,HDFC,60276,2025-02-06T19:57:00,NEFT,REF061615B4,EMI
608A4401,Mahesh Kumar,HDFC-XXXX-2875,SBI,Suresh Joshi,BOI-XXXX-8214,BOI,171374,2025-01-20T16:45:00,IMPS,REF5446D229,Personal
B934F106,Priya Nair,AXIS-XXXX-7742,ICICI,Shobha Tiwari,PNB-XXXX-1216,ICICI,63335,2025-02-03T08:56:00,CASH,REF4E90F502,Personal
570161EA,Suresh Tiwari,HDFC-XXXX-4695,SBI,Priya Singh,PNB-XXXX-7616,ICICI,470000,2025-04-03T09:15:00,IMPS,REFDAC3A3F3,Invoice
C3BB0D9A,Vijay Sharma,SBI-XXXX-9718,SBI,Vijay Sharma,BOI-XXXX-7628,AXIS,210985,2025-01-27T11:46:00,CASH,REFF3107CC0,Invoice
E23AAB9F,Anita Nair,AXIS-XXXX-1464,AXIS,Usha Nair,ICICI-XXXX-6636,ICICI,135390,2025-02-19T15:50:00,NEFT,REF2CBB25BA,Invoice
79397F2A,Suresh Mishra,PNB-XXXX-2595,ICICI,Anil Mishra,BOI-XXXX-2654,BOI,428359,2025-02-03T08:37:00,NEFT,REF9414820C,EMI
93417E53,Anita Patel,ICICI-XXXX-3034,BOI,Priya Iyer,HDFC-XXXX-2271,SBI,360143,2025-02-18T10:28:00,RTGS,REF54A1C1A5,Rent
3E729F7C,Vijay Kumar,PNB-XXXX-8282,SBI,Rekha Patel,AXIS-XXXX-8509,ICICI,9781,2025-02-04T13:32:00,IMPS,REF6A79080A,Rent
18A84EA7,Rekha Patel,BOI-XXXX-9900,BOI,Vijay Kumar,AXIS-XXXX-3063,AXIS,356314,2025-01-15T15:51:00,IMPS,REF8CAD4285,EMI
2925864D,Usha Kumar,SBI-XXXX-9369,SBI,Priya Sharma,BOI-XXXX-3361,BOI,393195,2025-03-19T10:14:00,CASH,REFAD2CE373,Rent
A9E15010,Lata Pandey,SBI-XXXX-5753,HDFC,Suresh Joshi,AXIS-XXXX-2290,SBI,381681,2025-02-13T11:51:00,CASH,REF640A24AE,Rent
86C135C9,Shobha Das,ICICI-XXXX-3230,ICICI,Rajesh Singh,ICICI-XXXX-6105,HDFC,488945,2025-04-03T17:04:00,NEFT,REF78216CA1,EMI
B0A659F1,Rekha Iyer,SBI-XXXX-2878,HDFC,Sanjay Menon,AXIS-XXXX-4046,ICICI,133617,2025-01-24T11:42:00,RTGS,REF4BCAED5F,Invoice
473554B3,Vijay Pandey,BOI-XXXX-7290,AXIS,Rajesh Pandey,AXIS-XXXX-7302,AXIS,28286,2025-02-12T11:24:00,IMPS,REFA86654CB,EMI
F44041F5,Meera N.,AXIS-XXXX-4002,AXIS,Delta Finance,YES-XXXX-5001,YES,1000000,2025-03-06T17:50:00,RTGS,YES1E0633F5,Consulting fees
0FF08904,Shobha Das,PNB-XXXX-2651,SBI,Rajesh Nair,SBI-XXXX-1685,SBI,115660,2025-03-22T20:00:00,NEFT,REF039828AA,
644CB51E,Anil Tiwari,AXIS-XXXX-7558,SBI,Rekha Menon,ICICI-XXXX-2069,AXIS,449495,2025-02-22T11:44:00,NEFT,REFF6DCBD90,EMI
2EFDF1F6,Meera N.,AXIS-XXXX-4002,AXIS,Delta Finance Ltd,YES-XXXX-5001,YES,500000,2025-01-27T12:28:00,RTGS,YES68CD3292,Consulting fees
5483D1F7,Suresh Nair,ICICI-XXXX-6798,ICICI,Shobha Nair,AXIS-XXXX-7447,AXIS,7974,2025-03-07T08:26:00,RTGS,REF318E25C8,Rent
E74D02ED,Meena Kumar,PNB-XXXX-3318,HDFC,Suresh Singh,HDFC-XXXX-9992,HDFC,128894,2025-03-20T09:27:00,CASH,REFC6BB0FDA,EMI
36770A9D,Suresh Das,SBI-XXXX-3732,SBI,Anil Nair,BOI-XXXX-8698,SBI,71268,2025-01-19T14:01:00,CASH,REF3FFD1F00,Rent
8326F8E2,Priya Iyer,ICICI-XXXX-7375,SBI,Dinesh Tiwari,BOI-XXXX-4253,SBI,383915,2025-03-30T17:09:00,RTGS,REF60694DE3,Invoice
6978E37A,Sanjay Tiwari,SBI-XXXX-3768,ICICI,Anil Joshi,ICICI-XXXX-3325,HDFC,422098,2025-03-17T11:16:00,NEFT,REF04DB3C48,Invoice
26847CD4,Rajesh Sharma,BOI-XXXX-8555,AXIS,Meena Joshi,BOI-XXXX-8268,HDFC,422728,2025-02-06T15:32:00,CASH,REFB2C3A2CE,Personal
D25961DD,Usha Tiwari,AXIS-XXXX-2310,ICICI,Anil Iyer,HDFC-XXXX-8712,AXIS,226615,2025-03-20T17:47:00,NEFT,REF2B8DDEAE,Rent
591B5427,Usha Nair,ICICI-XXXX-7965,BOI,Priya Kumar,ICICI-XXXX-5490,AXIS,111255,2025-01-27T12:41:00,IMPS,REFC9E1A416,EMI
1F7E71A0,Anil Das,ICICI-XXXX-8431,ICICI,Anil Ghosh,BOI-XXXX-8878,SBI,179710,2025-02-01T19:30:00,IMPS,REF1E435272,Rent
27D72075,Dinesh Tiwari,ICICI-XXXX-9090,BOI,Rajesh Iyer,ICICI-XXXX-8447,AXIS,449948,2025-01-30T13:39:00,NEFT,REF40D1DE52,Personal
BE13FC14,Aanand Krishnan,HDFC-XXXX-4003,HDFC,R. Jain,SBI-XXXX-4004,SBI,1000000,2025-03-15T16:00:00,NEFT,SBIC6CC67CF,Settlement
EAE88912,Priya Pandey,BOI-XXXX-7451,SBI,Suresh Menon,BOI-XXXX-1886,ICICI,244878,2025-02-04T17:08:00,NEFT,REFC6E4C1ED,EMI
8F112C74,Rekha Patel,BOI-XXXX-6494,ICICI,Shobha Joshi,PNB-XXXX-9402,SBI,375571,2025-02-24T08:27:00,NEFT,REF035EA282,
33BD678B,Dinesh Roy,ICICI-XXXX-7981,AXIS,Shobha Iyer,AXIS-XXXX-7021,AXIS,171210,2025-02-18T14:01:00,IMPS,REFFD6F7AF3,EMI
360E682E,Dinesh Patel,AXIS-XXXX-8158,SBI,Suresh Ghosh,AXIS-XXXX-6132,BOI,495146,2025-03-01T15:22:00,NEFT,REF0DB7F699,EMI
BACC18C9,Dinesh Tiwari,ICICI-XXXX-8961,AXIS,Sanjay Menon,BOI-XXXX-8036,ICICI,199398,2025-02-27T13:52:00,IMPS,REFB29B1E84,Invoice
697AF473,Rohit J.,SBI-XXXX-4004,SBI,Sigma Holdings,YES-XXXX-5002,YES,645752,2025-03-25T12:13:00,NEFT,YES3FE11A59,Service payment
BEB24323,Sanjay Roy,ICICI-XXXX-3609,HDFC,Shobha Mishra,SBI-XXXX-1112,SBI,362576,2025-03-08T16:30:00,NEFT,REF9F20AED7,Personal
D0C7A5B6,Rajesh Patel,AXIS-XXXX-3416,AXIS,Usha Menon,SBI-XXXX-7658,ICICI,277992,2025-01-15T15:53:00,IMPS,REF9EA93189,EMI
4EFFB423,Meena Kumar,SBI-XXXX-9203,ICICI,Shobha Iyer,AXIS-XXXX-7465,ICICI,206346,2025-03-18T12:41:00,IMPS,REF5BFC68AB,Personal
E18A7725,Shobha Sharma,AXIS-XXXX-5305,BOI,Shobha Singh,PNB-XXXX-5576,BOI,489382,2025-02-27T13:57:00,IMPS,REFB259C12C,Invoice
02631D11,Rajesh Roy,ICICI-XXXX-3973,SBI,Priya Kumar,ICICI-XXXX-7388,SBI,172793,2025-02-02T14:57:00,RTGS,REF83F0452C,Invoice
130BFC78,Rekha Mishra,BOI-XXXX-7399,BOI,Anita Patel,PNB-XXXX-3480,ICICI,348898,2025-03-28T13:29:00,CASH,REF84700E85,Rent
B4092E43,Dinesh Kumar,PNB-XXXX-5999,SBI,Dinesh Tiwari,ICICI-XXXX-1425,BOI,400563,2025-02-27T12:51:00,IMPS,REFEFB0A08E,Rent
3AB5B8C4,Rekha Roy,BOI-XXXX-9365,HDFC,Priya Singh,PNB-XXXX-1732,HDFC,24259,2025-02-08T10:19:00,IMPS,REF0848F5FA,Rent
4910C73D,Rekha Roy,AXIS-XXXX-4525,AXIS,Vijay Mishra,PNB-XXXX-4042,ICICI,267963,2025-01-20T17:25:00,IMPS,REF4961C66F,Invoice
D4F4EDD7,Usha Das,HDFC-XXXX-3910,AXIS,Vijay Kumar,BOI-XXXX-6473,AXIS,349032,2025-02-06T18:58:00,NEFT,REF87C79E06,EMI
28206688,Priya Mishra,ICICI-XXXX-5492,SBI,Lata Pandey,SBI-XXXX-8713,BOI,336475,2025-03-14T15:11:00,NEFT,REFA3CA401E,
C054DC12,Mahesh Sharma,ICICI-XXXX-9172,AXIS,Lata Joshi,SBI-XXXX-9587,HDFC,393695,2025-02-09T13:42:00,NEFT,REF0732901C,EMI
651771C7,Meena Das,ICICI-XXXX-1602,ICICI,Shobha Mishra,PNB-XXXX-4425,SBI,107805,2025-03-06T09:55:00,RTGS,REFF8652A09,
E39D0188,Priya Tiwari,AXIS-XXXX-2102,SBI,Lata Iyer,PNB-XXXX-5562,HDFC,52420,2025-02-25T10:11:00,NEFT,REF7CD456D0,Invoice
5683478D,Vijay Iyer,ICICI-XXXX-3658,SBI,Shobha Tiwari,SBI-XXXX-9125,HDFC,487320,2025-01-15T18:14:00,CASH,REFB2FE5A26,Rent
340583CF,Priya Pandey,BOI-XXXX-3500,HDFC,Sanjay Patel,HDFC-XXXX-6054,HDFC,57898,2025-01-18T16:38:00,NEFT,REFA9FEEA06,Rent
56BC94F6,Suresh Roy,ICICI-XXXX-3112,ICICI,Rajesh Roy,SBI-XXXX-4116,AXIS,264536,2025-03-24T16:04:00,IMPS,REF6158DCB0,EMI
298E439B,Rajesh Sharma,BOI-XXXX-8056,ICICI,Meena Mishra,SBI-XXXX-4175,AXIS,339880,2025-01-28T12:56:00,CASH,REFD78F04B2,
9F04FD9D,Suresh Iyer,SBI-XXXX-4270,SBI,Usha Kumar,AXIS-XXXX-7673,BOI,165665,2025-02-13T11:21:00,NEFT,REF8EEF77E3,EMI
C285C7B1,Vijay Mishra,HDFC-XXXX-4264,SBI,Dinesh Das,ICICI-XXXX-2551,SBI,332665,2025-03-15T17:10:00,NEFT,REF34F4C5EC,Invoice
6C362F50,Rajesh Tiwari,BOI-XXXX-4098,BOI,Vijay Tiwari,HDFC-XXXX-6368,HDFC,32923,2025-04-05T20:17:00,IMPS,REF56CEA58B,
A6904F29,Priya Roy,HDFC-XXXX-2902,BOI,Rekha Patel,ICICI-XXXX-7229,BOI,391357,2025-01-15T12:03:00,IMPS,REF642FF132,
6BEDABF3,Anita Ghosh,SBI-XXXX-6224,SBI,Meena Das,SBI-XXXX-8240,SBI,254579,2025-02-09T09:34:00,IMPS,REFE34F4F40,Rent
6D37CE05,Lata Pandey,SBI-XXXX-8674,AXIS,Rekha Joshi,PNB-XXXX-7637,AXIS,91415,2025-01-21T20:23:00,CASH,REF4E5BBC99,EMI
BD47BD9A,Sanjay Sharma,SBI-XXXX-9001,SBI,Rekha Sharma,ICICI-XXXX-7987,AXIS,278098,2025-01-31T15:18:00,NEFT,REF0511CBD4,Personal
ED52EEF9,Anil Mishra,AXIS-XXXX-3257,SBI,Shobha Singh,BOI-XXXX-7024,ICICI,106526,2025-02-27T14:58:00,NEFT,REF757F9F68,Rent
2AC390A1,Lata Joshi,HDFC-XXXX-3318,ICICI,Dinesh Joshi,HDFC-XXXX-7082,BOI,321941,2025-02-16T15:29:00,IMPS,REF501AEC20,Invoice
0D443C85,Dinesh Iyer,BOI-XXXX-8401,SBI,Rajesh Pandey,AXIS-XXXX-5739,HDFC,5284,2025-01-22T15:17:00,IMPS,REFD025EEEE,Invoice
2360DA24,Usha Joshi,AXIS-XXXX-6757,HDFC,Lata Pandey,BOI-XXXX-5609,SBI,89628,2025-03-24T17:04:00,RTGS,REF2A6CD618,Personal
B2CC88D1,Meena Singh,PNB-XXXX-3750,HDFC,Rajesh Iyer,BOI-XXXX-2764,ICICI,174177,2025-03-27T18:12:00,IMPS,REF86A86929,Rent
765748F0,Mahesh Tiwari,PNB-XXXX-6060,BOI,Mahesh Singh,PNB-XXXX-2395,HDFC,329379,2025-03-25T17:48:00,NEFT,REFCADEB157,
737C0253,Anil Nair,AXIS-XXXX-2524,HDFC,Anil Ghosh,ICICI-XXXX-8919,ICICI,480878,2025-03-24T16:15:00,NEFT,REF535A3BD4,Personal
4AC201AA,Usha Ghosh,AXIS-XXXX-7944,BOI,Priya Roy,BOI-XXXX-5261,HDFC,204906,2025-03-15T19:59:00,IMPS,REF727B7AD9,Rent
B65AB02B,Rajesh Patel,ICICI-XXXX-3314,SBI,Meena Singh,SBI-XXXX-7823,HDFC,406299,2025-02-07T15:47:00,IMPS,REF31A9D8C9,
70C7435A,Lata Roy,ICICI-XXXX-4325,BOI,Priya Joshi,AXIS-XXXX-5512,HDFC,8902,2025-02-02T15:04:00,NEFT,REF919C43E0,
